
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,126,0.86,11.76,8.06,19.52,1.63
2024,127,0.53,11.59,8.27,12.4,1.96
2024,128,0.73,11.77,7.74,0.82,2.12
2024,129,0.99,12.19,7.59,0.21,2.64
2024,130,1.38,13.41,7.39,0.03,2.1
2024,131,1.4,14.78,7.92,0.0,1.91
2024,132,1.46,15.87,8.37,0.0,2.21
2024,133,1.36,17.01,9.97,1.02,2.26
2024,134,1.02,16.94,10.43,2.19,1.67
2024,135,1.28,16.7,9.96,5.35,2.86
2024,136,0.58,14.2,9.01,10.65,1.07
2024,137,0.98,13.84,8.71,10.63,1.8
2024,138,0.3,12.38,8.68,46.3,3.99
2024,139,0.66,12.7,8.58,4.47,2.51
2024,140,0.87,13.56,8.58,3.56,1.48
2024,141,1.35,15.37,8.65,0.45,0.8
2024,142,0.52,13.46,9.02,16.62,1.56
2024,143,0.81,13.59,8.67,0.77,2.84
2024,144,1.05,13.89,8.37,1.25,1.19
2024,145,0.94,13.41,8.46,5.0,1.18
2024,146,1.16,14.52,8.12,1.32,1.02
2024,147,1.07,14.9,9.29,0.6,2.63
2024,148,1.12,13.71,8.56,0.89,2.15
2024,149,1.16,12.95,7.93,0.87,2.66
2024,150,0.65,13.57,9.09,11.46,3.52
2024,151,0.87,12.97,8.65,9.69,2.33
2024,152,0.89,13.56,8.34,1.49,2.3
2024,153,0.74,14.47,9.45,1.54,2.24
2024,154,0.61,14.61,9.24,0.33,3.22
2024,155,1.31,13.58,7.84,0.04,1.89
2024,156,1.28,15.16,8.67,0.12,1.79
2024,157,0.9,15.19,9.17,1.42,2.66
2024,158,1.34,14.66,8.46,0.25,2.02
2024,159,1.57,14.8,7.4,0.0,1.6
2024,160,1.51,15.29,8.33,0.0,1.62
2024,161,1.51,14.22,7.78,0.01,2.19
2024,162,1.07,11.51,6.99,1.14,3.46
2024,163,1.22,10.93,6.18,0.06,1.9
2024,164,1.18,11.28,6.53,0.24,1.82
2024,165,1.31,13.14,7.12,0.02,1.53
2024,166,0.67,15.21,9.71,4.68,3.66
2024,167,1.36,14.02,8.01,3.98,4.74
2024,168,0.9,14.12,9.1,2.83,4.0
2024,169,1.03,17.04,10.71,4.24,2.53
2024,170,1.1,17.75,11.73,10.65,2.42
2024,171,0.59,16.59,10.6,3.09,2.55
2024,172,0.89,17.79,11.95,11.24,2.34
2024,173,0.82,17.5,11.55,5.02,2.82
2024,174,0.81,14.37,9.11,6.0,2.15
2024,175,1.08,17.23,10.08,0.29,1.44
2024,176,1.48,19.35,10.96,0.0,2.35
2024,177,1.58,20.12,11.29,0.0,2.26
2024,178,1.53,22.36,11.64,0.0,1.02
2024,179,1.43,23.02,13.27,1.34,1.72
2024,180,1.4,18.36,10.06,0.05,2.19
2024,181,1.18,20.35,13.48,52.49,1.75
2024,182,0.55,18.0,11.89,17.44,2.9
2024,183,1.11,15.48,9.26,2.68,2.36
2024,184,0.57,13.81,8.94,3.64,2.34
2024,185,0.68,13.65,8.39,3.89,1.98
2024,186,1.06,15.48,9.4,2.83,3.71
2024,187,1.21,16.06,9.31,0.01,2.64
2024,188,0.97,15.81,9.58,1.76,3.5
2024,189,1.42,14.57,7.56,0.0,1.5
2024,190,1.5,17.34,8.32,0.0,1.01
2024,191,1.64,21.38,13.03,1.63,2.33
2024,192,1.12,20.51,12.87,3.38,2.14
2024,193,1.14,19.98,11.9,1.05,1.3
2024,194,0.96,17.56,11.15,5.18,2.95
2024,195,1.17,15.01,8.68,0.67,1.69
2024,196,1.25,17.33,9.3,0.12,1.35
2024,197,1.44,20.52,12.35,9.04,2.37
2024,198,1.1,17.49,10.74,1.93,3.79
2024,199,1.26,18.63,10.68,0.13,1.53
2024,200,1.38,19.98,11.15,0.0,1.62
2024,201,1.42,22.47,12.2,0.01,1.2
2024,202,1.39,23.2,14.28,1.43,1.44
2024,203,1.05,21.3,13.88,3.16,1.89
2024,204,1.4,18.64,11.0,0.5,2.43
2024,205,0.83,17.77,11.27,4.91,3.2
2024,206,1.12,17.52,9.94,0.1,1.55
2024,207,1.33,19.06,9.95,0.27,0.94
2024,208,0.79,19.63,12.77,12.98,1.97
2024,209,0.55,19.53,13.32,18.39,2.09
2024,210,1.44,17.68,9.67,0.17,1.61
2024,211,1.51,19.13,10.32,0.03,2.3
2024,212,1.37,22.71,12.62,0.5,1.35
2024,213,0.87,21.9,13.92,3.92,1.03
2024,214,0.65,21.34,14.77,21.97,1.64
2024,215,1.13,21.25,13.08,3.44,0.98
2024,216,1.04,19.18,11.86,0.83,2.18
2024,217,0.67,18.36,11.61,2.8,2.26
2024,218,1.38,19.91,10.18,0.0,0.82
2024,219,1.32,21.13,11.61,0.0,1.27
2024,220,0.99,19.62,11.91,0.34,2.05
2024,221,1.2,18.45,9.86,0.0,1.57
2024,222,1.19,19.89,12.1,0.12,2.92
2024,223,1.41,19.7,10.6,0.02,1.65
2024,224,1.4,21.2,12.25,0.0,1.83
2024,225,1.32,23.65,15.65,0.69,1.82
2024,226,1.32,25.07,15.98,3.74,1.34
2024,227,0.86,21.02,14.41,9.53,1.28
2024,228,1.23,21.01,12.22,0.0,1.17
2024,229,1.33,20.14,10.74,0.06,1.83
2024,230,0.91,20.09,13.28,8.36,2.15
2024,231,0.7,18.15,11.41,2.46,2.64
2024,232,0.9,17.98,9.28,0.0,1.05
2024,233,1.0,18.53,10.57,3.49,1.86
2024,234,1.09,15.16,8.32,0.62,2.52
2024,235,1.14,15.63,8.23,0.0,2.07
2024,236,1.08,17.6,10.43,0.09,3.59
2024,237,1.2,21.17,12.96,8.43,4.03
2024,238,1.11,15.6,7.96,0.21,2.39
2024,239,1.14,16.1,7.48,0.0,0.74
2024,240,1.19,18.05,9.04,0.0,1.84
2024,241,1.16,21.34,13.11,0.04,1.86
2024,242,1.11,22.77,13.3,2.53,1.99
2024,243,0.81,20.39,13.08,6.98,2.71
2024,244,1.02,21.78,13.36,3.18,2.72
2024,245,1.09,23.86,13.51,0.92,1.79
2024,246,0.72,22.16,13.5,4.26,0.93
2024,247,0.91,20.9,12.32,0.7,1.62
2024,248,0.59,18.84,11.89,13.3,1.9
2024,249,0.74,19.42,12.57,2.29,3.41
2024,250,0.51,17.28,10.94,9.13,1.87
2024,251,1.01,19.79,11.85,2.4,1.91
2024,252,0.8,17.2,9.94,5.17,2.75
2024,253,0.54,15.95,9.92,5.36,4.0
2024,254,0.63,14.03,8.5,1.42,3.72
2024,255,0.66,12.07,7.05,6.55,3.76
2024,256,0.79,9.23,5.89,0.8,2.2
2024,257,0.7,10.39,6.54,0.6,2.78
2024,258,0.64,9.88,5.62,0.09,2.22
2024,259,0.88,11.38,6.58,0.02,1.8
2024,260,0.42,14.68,8.36,0.18,2.54
2024,261,0.64,15.85,8.9,0.05,4.01
2024,262,0.83,17.31,8.83,0.02,4.46
2024,263,0.83,17.13,8.4,0.01,4.07
2024,264,0.9,15.85,8.77,0.15,2.21
2024,265,0.88,16.58,8.93,0.03,1.26
2024,266,0.69,15.96,9.77,1.6,1.15
2024,267,0.54,14.58,9.31,0.45,2.34
2024,268,0.35,13.68,8.95,6.96,4.24
2024,269,0.35,14.02,9.35,21.83,4.02
2024,270,0.26,15.51,10.62,22.33,6.07
2024,271,0.52,11.95,7.61,4.39,5.37
2024,272,0.64,9.22,6.33,0.52,2.45
2024,273,0.59,8.36,5.76,0.01,2.19
2024,274,0.29,11.68,8.24,5.61,4.09
2024,275,0.54,11.98,7.92,1.29,3.24
2024,276,0.61,10.88,7.21,1.24,1.07
2024,277,0.4,9.78,6.33,0.12,3.49
2024,278,0.44,9.24,6.24,0.08,2.58
2024,279,0.65,8.81,6.06,0.0,1.52
2024,280,0.54,9.74,6.94,2.0,3.01
2024,281,0.46,14.77,10.28,11.93,2.83
2024,282,0.36,13.45,9.44,1.24,3.25
2024,283,0.28,13.86,10.0,51.17,5.09
2024,284,0.36,12.16,8.25,10.29,3.91
2024,285,0.43,7.92,5.56,0.5,1.39
2024,286,0.36,9.12,7.02,2.78,3.36
2024,287,0.55,9.25,5.88,0.94,2.54
2024,288,0.3,10.25,7.71,5.03,1.9
2024,289,0.3,11.59,8.2,0.34,2.86
2024,290,0.3,13.43,9.35,3.06,3.47
2024,291,0.36,15.54,10.62,1.91,2.05
2024,292,0.21,13.71,9.58,11.11,0.86
2024,293,0.3,12.68,8.65,6.1,2.36
2024,294,0.38,11.38,8.19,0.73,2.61
2024,295,0.52,14.6,9.68,0.24,2.12
2024,296,0.44,12.14,7.63,0.5,1.97
2024,297,0.51,8.63,6.24,0.0,1.71
2024,298,0.28,9.39,7.1,0.09,2.2
2024,299,0.43,13.42,9.38,0.27,2.0
