
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,127,1.01,16.7,4.98,0.0,1.34
2024,128,1.0,17.31,4.9,0.0,1.62
2024,129,0.99,18.32,5.57,0.0,1.23
2024,130,0.97,16.84,5.76,0.0,1.18
2024,131,0.97,16.94,5.31,0.0,1.53
2024,132,0.96,17.66,6.06,0.0,1.63
2024,133,0.82,17.02,7.63,0.14,1.29
2024,134,0.76,16.06,8.79,1.31,1.52
2024,135,0.71,15.86,8.19,1.12,0.97
2024,136,0.82,15.26,6.49,0.05,2.1
2024,137,0.9,15.96,5.85,0.0,1.98
2024,138,0.91,16.02,5.3,0.0,2.87
2024,139,0.89,15.71,5.53,0.0,2.23
2024,140,0.88,16.29,5.57,0.0,1.22
2024,141,0.89,15.77,5.0,0.0,1.49
2024,142,0.87,15.18,4.69,0.0,1.67
2024,143,0.88,14.03,6.69,0.04,1.28
2024,144,0.87,12.71,6.26,0.0,1.51
2024,145,0.85,14.13,4.62,0.0,1.63
2024,146,0.84,13.02,5.03,0.0,1.38
2024,147,0.85,13.03,4.26,0.0,1.98
2024,148,0.84,12.97,3.9,0.0,1.62
2024,149,0.72,12.8,5.92,0.01,1.15
2024,150,0.77,12.86,4.92,0.0,1.36
2024,151,0.8,12.62,4.8,0.0,2.19
2024,152,0.84,13.63,4.55,0.0,1.82
2024,153,0.8,13.93,4.82,0.0,2.02
2024,154,0.5,13.63,6.25,5.55,4.25
2024,155,0.64,10.13,5.17,3.24,5.23
2024,156,0.86,5.42,3.37,0.0,2.55
2024,157,0.84,8.68,2.95,0.0,2.41
2024,158,0.79,11.44,2.98,0.0,3.64
2024,159,0.83,6.5,4.01,0.0,4.56
2024,160,0.82,7.89,4.52,0.0,3.15
2024,161,0.83,7.51,4.36,0.0,1.3
2024,162,0.82,7.83,3.88,0.0,1.37
2024,163,0.82,6.81,4.07,0.0,1.8
2024,164,0.82,8.57,3.77,0.0,2.01
2024,165,0.8,10.12,4.24,0.0,2.18
2024,166,0.76,10.41,4.19,0.0,1.2
2024,167,0.76,10.88,3.5,0.0,1.28
2024,168,0.76,10.22,3.69,0.0,1.72
2024,169,0.78,9.29,5.17,0.0,1.96
2024,170,0.79,10.59,5.06,0.0,2.19
2024,171,0.79,10.04,3.44,0.0,2.29
2024,172,0.76,10.46,3.54,0.0,2.19
2024,173,0.77,11.11,6.18,0.16,2.38
2024,174,0.78,12.17,4.56,0.0,1.96
2024,175,0.76,10.76,5.55,0.05,2.45
2024,176,0.78,10.46,5.35,0.02,0.89
2024,177,0.71,9.4,4.22,0.0,2.04
2024,178,0.74,9.88,5.82,0.0,3.2
2024,179,0.68,9.9,6.12,0.0,2.53
2024,180,0.77,10.11,5.35,0.0,1.34
2024,181,0.46,10.11,5.85,0.0,1.6
2024,182,0.72,11.48,5.48,0.0,1.38
2024,183,0.76,12.19,4.79,0.0,1.5
2024,184,0.77,11.49,4.92,0.0,2.19
2024,185,0.78,11.51,4.59,0.0,2.67
2024,186,0.85,8.46,3.15,0.0,4.13
2024,187,0.84,7.32,2.51,0.0,4.02
2024,188,0.86,6.71,2.19,0.0,3.4
2024,189,0.82,9.4,1.74,0.0,3.53
2024,190,0.83,3.84,2.98,0.0,5.15
2024,191,0.86,3.62,1.94,0.0,3.39
2024,192,0.85,8.62,1.94,0.0,2.62
2024,193,0.85,10.44,1.8,0.0,2.59
2024,194,0.82,12.23,1.65,0.0,2.45
2024,195,0.8,13.05,1.86,0.0,2.15
2024,196,0.81,10.62,2.59,0.0,2.69
2024,197,0.86,9.15,2.73,0.0,2.65
2024,198,0.85,10.56,2.85,0.0,2.33
2024,199,0.86,12.26,2.77,0.0,1.85
2024,200,0.86,13.94,2.68,0.0,2.33
2024,201,0.83,12.87,2.46,0.0,2.23
2024,202,0.72,11.11,2.67,0.0,2.74
2024,203,0.84,11.09,2.03,0.0,2.41
2024,204,0.81,13.13,2.92,0.0,2.13
2024,205,0.85,13.32,2.8,0.0,2.34
2024,206,0.9,12.54,1.83,0.0,2.8
2024,207,0.91,11.09,1.77,0.0,1.99
2024,208,0.88,10.73,3.62,0.0,2.62
2024,209,0.88,12.04,3.17,0.0,2.58
2024,210,0.94,9.79,2.4,0.0,3.99
2024,211,0.95,8.5,2.04,0.0,3.08
2024,212,0.88,10.91,1.95,0.0,2.4
2024,213,0.72,11.17,4.37,0.08,3.05
2024,214,0.58,11.85,6.6,0.49,3.37
2024,215,0.72,12.2,6.39,0.59,3.34
2024,216,0.9,13.85,4.39,0.0,2.08
2024,217,0.71,14.43,4.29,0.0,3.73
2024,218,0.94,11.16,3.97,0.0,3.42
2024,219,0.91,10.64,3.66,0.0,2.09
2024,220,0.97,14.4,3.86,0.0,1.73
2024,221,0.97,15.18,4.06,0.0,2.6
2024,222,0.99,14.94,3.29,0.0,2.96
2024,223,1.02,14.83,1.67,0.0,2.48
2024,224,1.0,16.15,1.85,0.0,3.3
2024,225,1.05,12.63,2.86,0.0,3.63
2024,226,0.97,13.37,4.63,0.0,3.05
2024,227,1.1,11.94,2.76,0.0,4.69
2024,228,1.09,12.76,2.01,0.0,2.48
2024,229,1.06,15.07,1.39,0.0,1.51
2024,230,1.07,15.82,1.91,0.0,1.66
2024,231,1.06,17.33,2.05,0.0,1.48
2024,232,1.05,16.73,1.89,0.0,2.01
2024,233,1.05,15.4,5.27,0.0,1.77
2024,234,1.09,17.12,3.05,0.0,1.95
2024,235,1.09,16.85,2.7,0.0,2.63
2024,236,1.05,12.39,5.4,0.0,3.06
2024,237,1.12,13.03,5.09,0.01,2.7
2024,238,1.14,16.6,4.05,0.0,1.8
2024,239,1.12,16.82,3.0,0.0,2.75
2024,240,1.16,18.13,2.33,0.0,2.96
2024,241,1.2,16.33,2.41,0.0,3.93
2024,242,1.13,13.98,3.11,0.01,3.28
2024,243,0.81,13.51,6.27,0.25,3.26
2024,244,1.12,12.73,5.77,0.0,3.31
2024,245,1.19,14.06,5.03,0.01,1.93
2024,246,1.2,16.93,4.0,0.0,2.04
2024,247,1.19,16.91,4.48,0.0,1.49
2024,248,1.24,16.29,4.63,0.0,2.26
2024,249,1.27,16.49,2.85,0.0,2.77
2024,250,1.26,18.3,2.62,0.0,2.25
2024,251,1.26,16.88,5.63,0.07,3.47
2024,252,1.27,17.9,4.17,0.0,3.24
2024,253,0.85,18.92,4.77,0.1,4.04
2024,254,0.6,14.84,7.49,0.01,4.49
2024,255,1.07,17.09,7.68,0.01,4.18
2024,256,1.09,19.82,7.0,0.0,3.77
2024,257,1.2,22.22,5.08,0.0,2.88
2024,258,1.17,22.8,4.83,0.0,3.06
2024,259,1.18,22.16,4.9,0.02,3.94
2024,260,0.64,20.05,7.61,5.08,3.58
2024,261,0.65,19.66,9.32,0.79,5.47
2024,262,1.08,19.63,6.3,0.0,3.57
2024,263,1.41,18.71,4.04,0.0,2.92
2024,264,0.36,14.19,6.67,1.42,5.33
2024,265,0.27,9.13,5.87,2.13,4.86
2024,266,0.82,11.6,6.05,0.07,3.87
2024,267,0.93,12.85,6.28,0.0,2.78
2024,268,1.17,15.95,6.85,0.0,3.11
2024,269,1.35,20.28,6.28,0.0,2.34
2024,270,1.41,21.9,4.75,0.0,4.2
2024,271,1.43,20.41,3.62,0.0,3.36
2024,272,1.12,20.99,6.47,0.04,3.75
2024,273,1.09,22.17,6.67,0.01,4.09
2024,274,1.48,13.83,2.67,0.02,5.32
2024,275,1.55,12.31,1.78,0.0,3.34
2024,276,1.54,13.45,3.93,0.0,2.92
2024,277,1.54,14.83,4.79,0.0,2.91
2024,278,1.57,14.67,3.66,0.0,2.64
2024,279,1.56,16.09,2.73,0.0,2.11
2024,280,1.56,17.3,3.22,0.0,1.8
2024,281,1.23,19.76,2.63,0.0,2.09
2024,282,1.28,19.93,5.8,0.04,3.27
2024,283,1.34,19.82,6.72,0.5,2.26
2024,284,1.38,21.71,5.53,0.0,1.8
2024,285,1.4,22.95,5.67,0.0,2.18
2024,286,1.53,24.71,4.17,0.0,1.9
2024,287,1.52,24.79,5.2,0.0,2.06
2024,288,1.3,24.29,5.99,0.04,2.71
2024,289,1.1,17.35,10.21,13.23,3.64
2024,290,1.03,16.68,8.46,0.2,2.37
2024,291,1.61,18.23,7.73,0.08,2.43
2024,292,1.56,20.78,7.12,0.03,3.11
2024,293,1.69,20.86,3.56,0.0,3.25
2024,294,1.02,20.11,7.97,9.8,4.16
2024,295,1.09,17.83,10.79,3.4,6.14
2024,296,1.25,18.87,8.72,0.44,4.41
2024,297,1.71,18.74,4.36,0.0,2.25
2024,298,1.38,19.56,7.53,0.36,2.09
2024,299,1.64,22.53,6.44,0.0,1.97
2024,300,1.47,23.16,9.28,0.18,4.18
2024,301,1.4,23.12,8.0,0.56,6.48
2024,302,1.43,18.48,3.77,0.0,3.87
2024,303,1.74,17.38,4.31,0.0,3.65
2024,304,1.79,19.69,4.94,0.0,2.04
2024,305,1.51,20.18,7.88,0.15,3.15
2024,306,1.64,22.13,8.3,0.08,2.84
2024,307,1.58,24.98,7.5,0.0,2.51
2024,308,1.65,26.53,7.27,0.0,2.88
2024,309,1.73,26.67,5.84,0.0,4.11
