
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,125,0.54,17.06,6.47,0.0,1.88
2024,126,0.4,17.5,7.67,0.56,1.49
2024,127,0.98,19.53,6.89,0.15,2.13
2024,128,1.21,20.63,5.9,0.15,1.55
2024,129,1.35,23.03,5.81,0.0,2.2
2024,130,1.21,22.7,7.24,0.0,2.96
2024,131,0.99,21.44,8.18,3.95,2.69
2024,132,1.6,18.02,2.95,0.0,4.79
2024,133,1.58,20.34,3.54,0.0,3.02
2024,134,1.53,23.76,3.82,0.0,2.68
2024,135,1.28,22.88,4.57,0.01,4.9
2024,136,1.64,20.35,2.24,0.0,2.66
2024,137,1.13,21.98,4.76,0.0,2.26
2024,138,1.4,24.89,7.17,0.0,2.4
2024,139,1.14,22.84,10.53,0.72,1.82
2024,140,0.47,20.55,10.87,1.73,2.55
2024,141,1.34,20.43,6.59,0.04,2.03
2024,142,1.31,21.73,7.88,0.04,2.1
2024,143,1.1,24.8,9.28,0.07,2.81
2024,144,0.86,23.27,10.27,1.34,2.73
2024,145,0.39,17.25,7.35,1.7,1.66
2024,146,0.21,13.67,7.99,21.49,0.78
2024,147,1.63,19.97,5.99,0.01,4.17
2024,148,1.48,22.44,5.24,0.0,1.82
2024,149,1.36,23.91,5.66,0.0,2.13
2024,150,1.11,24.69,9.11,7.98,2.78
2024,151,1.16,25.72,8.64,1.83,1.72
2024,152,1.62,22.01,6.36,2.24,3.03
2024,153,1.55,25.42,6.46,0.0,1.58
2024,154,1.04,25.4,6.42,0.01,2.14
2024,155,1.39,25.51,8.19,0.1,1.86
2024,156,1.09,24.54,9.91,0.6,1.79
2024,157,0.67,23.59,10.19,0.63,1.97
2024,158,0.79,23.9,9.42,2.53,2.37
2024,159,0.22,19.86,11.06,26.42,1.45
2024,160,1.48,25.83,8.25,0.01,1.34
2024,161,1.49,27.48,7.84,2.07,2.15
2024,162,1.23,27.97,10.07,2.05,1.72
2024,163,1.19,29.91,10.17,0.92,1.4
2024,164,1.43,28.75,10.58,1.06,1.63
2024,165,1.0,28.14,12.49,6.65,1.68
2024,166,1.21,27.45,8.46,0.03,2.03
2024,167,1.54,26.38,7.37,1.36,2.25
2024,168,1.31,27.56,7.93,0.0,2.14
2024,169,1.48,29.29,8.92,0.0,2.81
2024,170,1.27,28.75,10.21,0.19,2.52
2024,171,1.13,28.73,12.09,0.29,2.32
2024,172,1.11,26.33,13.32,0.38,1.93
2024,173,0.34,23.43,13.81,6.27,1.17
2024,174,1.39,26.01,7.34,0.14,2.57
2024,175,1.28,24.18,7.79,0.05,2.81
2024,176,1.64,26.36,8.38,0.0,1.77
2024,177,1.49,28.02,9.01,0.15,1.61
2024,178,1.32,28.9,9.08,0.0,2.18
2024,179,1.05,29.14,8.88,0.99,2.76
2024,180,1.29,28.39,10.47,0.19,2.57
2024,181,0.85,27.69,12.92,5.41,1.79
2024,182,1.07,28.46,12.08,1.03,1.3
2024,183,0.56,24.44,12.66,3.41,2.22
2024,184,0.37,20.99,10.75,5.4,2.19
2024,185,1.23,24.55,10.01,0.04,1.73
2024,186,0.78,25.49,12.76,0.44,1.65
2024,187,0.93,26.6,16.09,5.11,1.53
2024,188,1.41,29.41,12.95,1.85,1.77
2024,189,0.64,27.65,12.82,2.22,1.36
2024,190,1.09,27.94,13.74,0.49,1.46
2024,191,0.98,28.14,11.17,0.33,1.46
2024,192,1.11,28.11,12.16,0.16,1.17
2024,193,0.9,29.77,12.57,1.5,1.98
2024,194,0.42,25.27,16.19,29.91,1.03
2024,195,0.4,23.23,15.88,15.03,1.48
2024,196,0.75,24.98,14.4,0.69,1.59
2024,197,0.75,25.34,14.5,3.42,1.85
2024,198,0.77,25.91,16.62,21.4,1.79
2024,199,1.56,27.79,11.49,0.0,1.99
2024,200,1.56,29.83,11.11,0.0,2.51
2024,201,1.4,29.5,14.84,10.54,2.12
2024,202,1.45,29.62,15.24,2.98,1.77
2024,203,1.13,30.11,17.5,2.91,2.14
2024,204,1.05,29.53,20.5,14.43,1.47
2024,205,1.15,31.16,18.53,1.67,1.4
2024,206,0.93,29.86,20.87,8.21,1.66
2024,207,0.4,26.58,19.32,26.11,2.86
2024,208,1.13,27.67,17.17,2.09,1.44
2024,209,1.33,27.97,18.73,1.87,1.61
2024,210,1.38,30.13,17.79,0.0,1.21
2024,211,0.98,30.06,18.5,4.46,1.39
2024,212,0.78,27.35,21.1,78.18,2.86
2024,213,1.12,27.48,19.41,7.59,1.45
2024,214,1.3,28.28,17.82,0.44,1.13
2024,215,0.81,27.9,19.87,9.35,1.41
2024,216,0.89,27.76,20.84,14.23,1.94
2024,217,0.95,28.1,19.41,15.6,0.95
2024,218,1.49,27.4,15.46,1.59,0.97
2024,219,1.28,26.78,16.39,0.43,1.38
