
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,127,1.13,28.83,19.0,0.96,2.29
2024,128,1.17,28.68,18.75,0.06,2.05
2024,129,1.09,28.7,19.2,0.3,2.14
2024,130,1.09,28.6,20.16,0.98,2.29
2024,131,1.07,28.97,20.95,1.0,3.41
2024,132,0.96,28.99,21.15,3.77,3.14
2024,133,1.04,28.8,20.9,5.56,2.91
2024,134,0.94,28.38,19.9,4.44,2.61
2024,135,0.73,28.55,20.48,3.69,2.41
2024,136,1.04,28.8,20.44,0.7,2.9
2024,137,0.92,28.66,20.14,1.23,2.51
2024,138,0.86,28.57,19.64,0.83,2.55
2024,139,0.97,28.78,20.08,0.55,2.63
2024,140,1.01,28.89,19.71,0.6,2.29
2024,141,0.82,28.52,19.57,0.14,2.87
2024,142,0.85,28.6,19.86,0.6,2.19
2024,143,0.83,28.66,20.06,1.84,2.48
2024,144,0.64,28.36,20.74,3.76,2.38
2024,145,0.88,28.58,20.89,10.0,2.49
2024,146,0.58,28.46,20.17,8.95,2.82
2024,147,0.93,28.71,20.34,1.56,2.24
2024,148,1.02,28.96,20.47,0.32,2.24
2024,149,1.01,28.97,20.75,0.6,2.3
2024,150,0.95,29.06,20.95,1.99,2.44
2024,151,1.03,28.93,20.1,0.68,1.49
2024,152,0.99,28.97,20.14,0.66,1.87
2024,153,0.74,28.75,20.29,3.56,1.49
2024,154,0.87,28.56,20.3,8.56,1.27
2024,155,0.7,27.88,20.21,36.71,1.99
2024,156,0.99,28.43,19.69,3.87,1.62
2024,157,1.06,28.81,19.85,0.69,1.96
2024,158,1.1,28.65,18.59,0.58,2.2
2024,159,1.05,28.41,18.41,0.27,1.5
2024,160,1.05,28.24,19.34,0.81,2.1
2024,161,0.81,28.17,20.06,3.63,2.07
2024,162,0.97,28.24,20.21,1.96,1.6
2024,163,0.82,28.23,20.48,3.41,1.99
2024,164,0.89,28.12,20.03,3.09,2.23
2024,165,0.95,28.46,18.7,1.89,1.74
2024,166,0.99,28.3,19.01,2.19,1.6
2024,167,0.9,28.71,19.42,6.27,1.07
2024,168,0.82,27.97,19.95,8.17,0.88
2024,169,1.03,28.57,19.34,1.44,1.49
2024,170,0.78,28.33,19.32,6.29,1.71
2024,171,1.02,28.32,20.1,2.85,3.16
2024,172,1.09,27.69,18.24,0.07,3.4
2024,173,1.1,27.99,18.45,0.13,2.77
2024,174,1.01,27.93,18.44,0.21,2.58
2024,175,1.05,27.54,17.2,0.02,2.71
2024,176,0.91,27.93,18.59,2.23,2.05
2024,177,0.71,27.83,20.12,7.49,2.74
2024,178,1.1,28.06,19.9,1.84,2.91
2024,179,0.97,28.04,20.33,2.35,2.67
2024,180,0.95,28.12,19.89,2.19,2.18
2024,181,0.67,27.96,19.5,8.93,1.38
2024,182,0.96,28.08,19.95,21.01,1.77
2024,183,0.93,27.77,19.48,17.97,1.56
2024,184,0.79,27.65,19.35,34.19,1.61
2024,185,0.99,28.0,19.65,26.91,1.5
2024,186,0.84,27.87,19.6,42.09,2.14
2024,187,0.88,27.61,20.08,14.32,4.0
2024,188,0.42,27.53,20.72,22.2,3.66
2024,189,0.94,27.91,19.46,5.19,1.65
2024,190,0.98,27.71,19.73,5.79,1.88
2024,191,0.95,27.43,19.83,7.09,2.5
2024,192,0.96,27.91,19.33,0.3,2.7
2024,193,1.08,27.96,18.17,0.01,2.27
2024,194,1.09,26.93,16.9,0.01,2.92
2024,195,1.04,27.0,16.86,0.0,2.34
2024,196,1.08,26.27,16.31,0.0,3.09
2024,197,1.09,26.39,15.2,0.0,2.36
2024,198,1.1,26.71,16.91,0.0,2.69
2024,199,0.94,27.2,18.53,0.02,2.87
2024,200,0.97,27.57,18.62,0.01,3.24
2024,201,1.03,27.31,18.31,0.0,3.28
2024,202,1.04,27.18,17.67,0.0,2.57
2024,203,1.11,27.49,17.55,0.0,2.32
2024,204,1.1,27.66,17.92,0.0,1.76
2024,205,1.02,27.64,17.44,0.04,1.2
2024,206,1.05,27.44,17.66,0.0,1.55
2024,207,0.93,27.34,17.7,0.02,1.56
2024,208,1.01,27.35,18.08,0.03,2.03
2024,209,1.07,27.27,18.27,0.0,3.17
2024,210,1.03,27.26,17.87,0.0,2.73
2024,211,1.04,27.04,17.78,0.0,2.65
2024,212,1.09,27.08,17.21,0.0,2.35
2024,213,1.04,27.26,18.05,0.16,2.47
