
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,127,1.48,16.38,7.59,0.0,2.46
2024,128,1.0,16.5,8.76,1.07,3.05
2024,129,0.85,16.81,8.74,2.77,1.57
2024,130,1.28,18.83,9.1,2.01,2.09
2024,131,1.52,19.57,8.63,0.37,1.26
2024,132,1.64,19.44,7.72,0.01,1.64
2024,133,1.62,18.91,8.82,0.04,1.91
2024,134,1.49,19.02,8.82,1.92,1.39
2024,135,1.56,20.38,9.13,0.07,1.31
2024,136,1.48,19.95,10.29,0.3,3.29
2024,137,1.54,19.89,10.72,0.05,3.09
2024,138,1.66,19.19,8.85,0.0,1.82
2024,139,0.71,20.27,7.53,0.2,1.46
2024,140,0.72,18.97,10.84,0.21,1.86
2024,141,1.06,21.8,10.78,0.43,1.69
2024,142,1.42,19.09,10.92,4.95,3.27
2024,143,1.59,17.82,9.63,0.41,2.36
2024,144,1.69,18.34,9.48,0.07,2.2
2024,145,1.6,19.42,8.63,0.0,1.7
2024,146,1.15,18.66,8.52,0.8,2.07
2024,147,1.69,19.71,8.48,0.02,2.57
2024,148,1.59,20.61,9.33,0.01,1.92
2024,149,1.62,20.58,9.56,0.47,1.65
2024,150,1.51,20.25,10.4,1.27,1.65
2024,151,1.35,19.87,11.28,1.49,3.12
2024,152,1.37,19.09,10.23,1.4,4.33
2024,153,1.68,19.08,8.99,0.01,2.41
2024,154,0.77,18.26,9.31,5.37,1.74
2024,155,1.67,18.87,8.98,1.2,1.87
2024,156,1.67,19.96,9.09,0.23,1.81
2024,157,1.77,21.33,9.51,0.02,2.01
2024,158,1.79,23.07,9.69,0.01,2.2
2024,159,1.73,24.61,10.65,0.0,2.08
2024,160,1.65,26.01,10.15,0.0,1.62
2024,161,1.13,24.46,10.62,0.43,4.31
2024,162,1.33,22.02,12.8,1.34,3.24
2024,163,1.39,21.55,11.08,0.36,2.47
2024,164,1.76,21.83,10.34,0.68,2.23
2024,165,1.66,20.64,9.62,0.8,2.56
2024,166,1.8,21.27,8.47,0.0,2.26
2024,167,1.75,21.74,8.89,0.0,2.1
2024,168,1.64,22.4,10.41,0.0,2.26
2024,169,1.77,24.27,10.33,0.0,1.74
2024,170,1.73,26.93,9.82,0.0,1.88
2024,171,0.86,27.1,8.88,0.0,2.82
2024,172,1.09,29.08,9.59,0.0,2.0
2024,173,1.29,28.91,11.47,0.01,1.97
2024,174,1.79,24.74,10.62,0.01,2.57
2024,175,1.12,22.23,11.58,0.42,2.2
2024,176,1.46,22.66,10.53,2.63,2.5
2024,177,1.55,22.06,10.51,1.32,1.97
2024,178,1.73,23.43,9.93,0.3,2.35
2024,179,1.73,24.37,11.18,0.0,2.51
2024,180,1.8,26.99,11.65,0.0,2.12
2024,181,1.54,28.78,11.17,0.0,2.05
2024,182,1.65,26.49,11.58,0.11,2.76
2024,183,1.32,25.35,11.77,0.61,2.21
2024,184,1.58,25.6,11.7,1.63,2.94
2024,185,1.28,23.39,11.96,10.3,2.17
2024,186,1.69,24.49,11.09,0.12,2.32
2024,187,1.75,25.0,11.28,0.01,1.79
2024,188,1.74,25.3,10.46,0.0,2.55
2024,189,1.33,25.92,11.03,0.1,3.67
2024,190,1.67,27.17,13.68,0.09,2.13
2024,191,1.76,28.67,12.48,0.01,2.09
2024,192,1.75,30.02,10.94,0.0,2.01
2024,193,1.76,30.43,10.99,0.0,2.12
2024,194,1.77,29.39,10.29,0.0,1.91
2024,195,1.67,28.21,11.56,0.0,2.52
2024,196,1.71,29.2,11.57,0.01,1.83
2024,197,1.75,30.35,9.92,0.0,1.97
2024,198,1.75,30.02,10.67,0.0,2.19
2024,199,1.73,30.55,9.97,0.0,2.11
2024,200,1.68,30.13,10.93,0.0,1.91
2024,201,1.67,30.34,11.42,0.0,2.02
2024,202,1.68,29.0,12.85,0.05,2.18
2024,203,1.67,29.04,11.43,0.09,2.1
2024,204,1.13,28.93,11.02,0.59,2.27
2024,205,1.68,30.19,11.14,0.0,2.59
2024,206,1.61,29.91,12.01,0.02,2.67
2024,207,1.45,28.89,12.42,0.03,2.18
2024,208,1.62,29.61,11.7,0.0,1.98
2024,209,1.62,30.41,10.66,0.01,1.89
2024,210,1.66,31.12,10.7,0.0,2.28
2024,211,1.63,32.14,13.0,0.0,2.32
2024,212,1.62,31.39,11.16,0.02,2.38
2024,213,1.62,30.52,10.81,0.02,2.18
2024,214,1.55,29.78,13.03,0.07,1.94
2024,215,1.55,29.22,13.16,0.17,2.47
2024,216,1.28,28.3,13.59,3.4,2.06
2024,217,1.36,29.84,13.44,0.29,1.76
2024,218,1.47,29.53,13.36,0.15,2.12
2024,219,1.49,29.92,12.5,0.04,1.89
2024,220,1.58,29.07,13.66,0.03,1.98
2024,221,1.44,29.34,13.61,0.04,2.13
2024,222,1.45,30.22,13.39,0.01,1.95
2024,223,1.47,31.39,12.58,0.0,2.17
2024,224,1.5,31.44,11.54,0.0,2.03
2024,225,1.53,31.65,11.71,0.02,2.03
2024,226,1.47,31.19,12.95,0.05,1.74
2024,227,1.5,30.57,12.0,0.16,1.62
2024,228,1.37,30.0,11.57,0.53,1.63
2024,229,1.05,29.73,11.73,0.47,1.45
2024,230,1.13,28.77,12.56,1.25,1.84
2024,231,1.1,25.68,15.48,11.11,1.5
2024,232,1.1,25.41,12.97,1.24,1.63
2024,233,1.32,26.94,11.66,0.1,2.24
2024,234,1.43,28.27,12.61,0.02,2.82
2024,235,1.33,28.32,14.25,0.17,1.97
2024,236,1.34,28.74,13.8,0.15,1.67
2024,237,1.37,28.19,12.66,0.36,1.6
2024,238,1.43,28.21,10.89,0.02,2.3
2024,239,1.29,28.95,10.39,0.93,1.67
2024,240,1.22,27.78,12.4,12.95,1.6
2024,241,1.21,27.99,11.04,1.46,1.71
2024,242,1.28,28.99,11.17,0.12,1.55
2024,243,1.31,29.46,11.35,0.04,1.42
2024,244,1.26,28.89,11.38,0.01,1.9
2024,245,1.1,28.38,9.98,0.0,1.72
2024,246,0.96,26.82,11.42,1.17,1.42
2024,247,1.09,26.66,12.37,1.47,2.44
2024,248,1.01,26.26,12.19,0.31,1.5
2024,249,0.99,26.02,13.88,2.52,3.12
2024,250,1.14,25.0,12.51,0.02,1.68
2024,251,1.13,26.44,12.35,0.2,1.73
2024,252,1.0,27.47,12.18,10.01,3.59
2024,253,0.95,24.58,13.72,16.53,3.16
2024,254,1.24,24.48,10.09,0.45,2.86
2024,255,1.17,23.43,10.99,0.62,2.35
2024,256,0.84,20.8,12.16,16.18,3.65
2024,257,0.72,16.96,8.89,9.58,3.83
2024,258,1.06,17.15,6.09,0.23,2.83
2024,259,1.06,19.41,7.68,0.04,2.63
2024,260,1.01,20.32,8.33,0.71,1.52
2024,261,0.67,16.99,9.86,6.78,1.39
2024,262,0.83,17.82,9.17,5.3,1.56
2024,263,0.99,18.38,9.2,2.03,1.32
2024,264,1.12,20.03,8.51,0.04,1.58
2024,265,1.08,21.33,9.36,0.03,1.51
2024,266,0.71,20.68,10.03,0.08,2.09
2024,267,0.82,20.69,11.69,3.74,3.06
2024,268,0.96,21.03,11.18,2.0,1.96
2024,269,0.95,20.49,11.39,3.41,2.19
2024,270,0.89,21.22,12.43,0.13,4.08
2024,271,0.97,23.23,13.92,0.4,4.01
2024,272,0.95,20.93,11.03,0.51,2.95
2024,273,1.01,18.58,7.13,0.0,2.68
2024,274,1.0,18.01,6.92,0.0,1.98
2024,275,1.0,18.91,8.9,0.0,1.57
2024,276,0.78,19.9,11.32,1.87,3.19
2024,277,0.33,19.49,13.12,24.5,4.8
2024,278,0.74,17.16,9.5,3.79,3.21
2024,279,0.76,16.82,8.9,2.89,1.94
2024,280,0.88,16.16,7.58,0.07,1.41
2024,281,0.73,18.06,9.23,0.33,2.65
2024,282,0.31,19.3,12.29,12.66,5.06
2024,283,0.79,19.35,11.13,0.23,3.05
2024,284,0.71,20.07,12.06,0.48,4.65
2024,285,0.8,18.2,9.76,0.03,1.7
2024,286,0.84,18.27,8.62,0.0,1.29
2024,287,0.84,18.44,8.13,0.0,1.21
2024,288,0.81,18.98,8.97,0.01,1.26
2024,289,0.65,20.27,9.79,0.01,1.23
2024,290,0.34,19.61,10.43,0.04,2.15
2024,291,0.39,20.84,10.56,2.11,2.99
2024,292,0.67,19.67,12.31,11.2,2.89
2024,293,0.37,17.71,11.8,15.72,1.21
2024,294,0.62,20.18,10.31,1.03,1.53
2024,295,0.61,21.0,10.54,0.34,1.75
2024,296,0.55,19.75,12.04,8.05,2.02
2024,297,0.2,18.04,11.95,16.26,1.7
2024,298,0.5,18.42,11.83,6.01,1.78
2024,299,0.54,18.32,11.54,3.43,1.74
2024,300,0.6,18.31,11.61,0.58,1.81
2024,301,0.62,17.97,10.73,0.24,1.66
2024,302,0.68,18.2,9.07,0.02,1.23
2024,303,0.58,17.91,9.07,0.05,1.26
2024,304,0.65,17.23,8.53,0.05,1.49
2024,305,0.64,17.08,7.71,0.01,1.34
2024,306,0.64,17.19,7.65,0.01,1.37
2024,307,0.64,16.01,6.66,0.07,1.64
2024,308,0.62,15.91,6.85,0.02,1.47
2024,309,0.6,15.93,8.16,0.04,1.11
2024,310,0.57,15.68,8.35,0.05,0.92
2024,311,0.59,16.07,7.6,0.04,1.03
2024,312,0.5,15.81,7.67,0.01,1.77
2024,313,0.49,15.61,8.74,0.36,2.0
2024,314,0.41,15.18,8.47,0.2,1.54
2024,315,0.47,15.7,8.14,0.03,1.08
2024,316,0.5,13.22,6.39,0.0,1.47
2024,317,0.49,12.22,5.89,0.04,1.71
2024,318,0.32,11.78,5.82,0.06,1.4
2024,319,0.32,9.75,5.78,0.07,1.94
2024,320,0.5,8.56,4.76,0.05,2.73
2024,321,0.51,9.68,5.17,0.0,1.54
2024,322,0.48,11.12,6.19,0.11,1.3
2024,323,0.4,14.3,8.92,0.25,1.8
2024,324,0.38,14.71,8.62,0.11,2.77
2024,325,0.15,14.44,9.08,1.78,5.42
2024,326,0.45,10.77,5.93,2.67,2.74
2024,327,0.38,12.25,7.14,12.99,5.16
2024,328,0.47,6.79,2.79,0.01,1.73
2024,329,0.46,7.98,3.77,0.0,1.7
2024,330,0.22,9.64,6.37,4.46,2.52
2024,331,0.38,14.08,9.25,1.37,2.44
2024,332,0.36,14.42,9.3,0.29,2.18
2024,333,0.36,13.22,8.48,0.07,1.42
2024,334,0.33,11.71,6.54,0.31,1.86
2024,335,0.42,7.0,4.57,0.1,3.94
2024,336,0.38,8.03,5.37,0.0,2.43
2024,337,0.4,9.19,5.43,0.0,1.23
2024,338,0.22,8.91,6.3,2.32,1.58
2024,339,0.23,10.47,6.59,0.9,1.67
2024,340,0.4,8.16,4.87,0.04,3.66
2024,341,0.39,7.18,4.62,0.2,1.46
2024,342,0.41,8.32,5.52,6.18,2.24
2024,343,0.26,9.01,6.57,21.32,3.07
2024,344,0.28,8.44,6.19,4.8,1.35
2024,345,0.36,9.3,6.5,5.33,1.62
2024,346,0.31,9.54,6.43,3.16,1.36
2024,347,0.37,9.55,5.66,0.47,1.54
2024,348,0.18,9.44,6.7,15.74,3.07
2024,349,0.29,9.81,7.0,3.24,1.38
2024,350,0.38,8.23,5.68,0.19,1.97
2024,351,0.39,7.9,3.96,0.0,1.44
2024,352,0.4,9.32,4.43,0.0,1.57
2024,353,0.31,8.41,5.12,0.01,1.66
2024,354,0.21,10.01,6.85,1.2,2.25
2024,355,0.18,8.67,6.0,6.58,5.23
2024,356,0.38,5.19,4.11,0.37,2.89
2024,357,0.2,6.89,5.25,3.38,3.06
2024,358,0.31,6.19,4.67,2.14,6.29
2024,359,0.33,5.36,4.09,0.66,4.86
2024,360,0.33,5.9,4.35,0.03,3.34
2024,361,0.36,6.35,4.53,0.0,2.19
2024,362,0.39,7.55,4.98,0.0,1.36
2024,363,0.39,8.79,4.5,0.0,1.11
2024,364,0.4,9.9,4.62,0.01,0.95
2024,365,0.39,9.5,4.87,0.04,1.03
2024,366,0.28,9.24,5.91,0.04,1.21
2025,1,0.37,8.39,5.55,0.08,0.98
