
YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,126,1.23,22.56,13.56,5.37,0.7
2024,127,1.43,22.99,14.16,0.71,0.99
2024,128,1.17,23.1,14.46,0.3,1.18
2024,129,1.02,24.22,15.83,2.28,1.14
2024,130,0.53,23.32,16.85,8.32,1.43
2024,131,1.37,21.72,13.14,19.6,1.91
2024,132,1.7,17.37,9.1,0.06,1.04
2024,133,1.4,19.38,9.04,0.15,0.68
2024,134,0.41,18.24,11.66,2.26,1.39
2024,135,0.85,20.95,14.09,2.0,1.26
2024,136,1.41,21.42,13.2,0.93,1.54
2024,137,1.69,22.18,12.68,0.02,1.16
2024,138,0.36,20.18,13.58,3.49,0.81
2024,139,0.79,22.09,14.92,4.66,1.15
2024,140,1.17,21.51,13.68,2.42,1.1
2024,141,1.72,21.82,12.26,0.01,0.91
2024,142,1.63,22.77,12.52,0.09,0.77
2024,143,1.48,23.15,13.75,0.41,0.97
2024,144,1.18,24.1,14.74,0.15,0.92
2024,145,1.34,24.62,14.85,1.88,0.73
2024,146,1.23,23.72,15.93,5.55,0.81
2024,147,1.4,25.03,16.24,3.34,1.15
2024,148,1.12,24.05,17.42,17.38,1.32
2024,149,1.71,23.26,13.37,0.09,1.31
2024,150,1.73,21.96,11.17,0.07,1.4
2024,151,1.73,21.24,10.06,0.28,1.01
2024,152,1.58,21.81,10.17,0.0,1.36
2024,153,0.9,19.05,10.23,0.46,1.53
2024,154,1.27,22.37,13.72,4.18,1.19
2024,155,1.52,24.63,14.96,3.65,0.84
2024,156,1.23,24.92,15.13,2.05,1.28
2024,157,1.23,24.9,15.27,1.86,1.3
2024,158,1.2,25.25,15.48,1.51,1.42
2024,159,1.77,24.38,11.88,0.14,1.52
2024,160,1.66,24.42,10.01,0.0,0.71
2024,161,1.67,26.56,13.41,2.78,1.44
2024,162,1.45,24.26,12.92,0.84,1.21
2024,163,1.79,23.67,9.82,0.16,1.04
2024,164,1.51,24.98,12.79,0.49,0.87
2024,165,1.64,26.68,12.38,0.32,1.04
2024,166,1.65,28.27,11.42,0.0,0.8
2024,167,1.52,29.69,13.1,0.32,0.57
2024,168,1.58,29.26,13.7,0.62,1.11
2024,169,1.55,26.78,12.5,0.34,1.21
2024,170,1.55,26.87,11.63,0.16,1.84
2024,171,1.41,26.04,11.49,0.0,1.73
2024,172,1.62,26.98,11.83,0.0,1.47
2024,173,1.69,27.43,11.45,0.0,0.94
2024,174,1.6,29.01,12.5,0.0,0.74
2024,175,1.6,29.94,10.7,0.04,1.15
2024,176,1.68,29.62,13.06,0.79,1.47
2024,177,1.79,29.82,9.68,0.0,0.72
2024,178,1.68,31.22,10.29,1.77,0.89
2024,179,0.95,27.12,16.39,4.45,0.81
