YEAR,DOY,ALLSKY_SFC_UVA,T2M,QV2M,PRECTOTCORR,WS2M
2024,127,0.42,17.65,11.99,7.43,2.61
2024,128,0.38,17.96,12.46,13.25,1.77
2024,129,0.38,15.47,9.38,7.63,4.63
2024,130,0.83,10.02,5.09,0.0,2.44
2024,131,0.69,11.18,6.18,0.0,1.39
2024,132,0.68,11.63,7.3,0.04,2.54
2024,133,0.39,11.64,7.6,3.1,3.58
2024,134,0.71,10.54,5.9,0.12,3.77
2024,135,0.76,9.02,5.28,0.04,3.58
2024,136,0.76,9.44,5.23,0.0,3.05
2024,137,0.69,10.5,5.82,0.0,2.29
2024,138,0.71,10.06,6.55,0.02,2.68
2024,139,0.64,9.49,5.75,0.01,2.03
2024,140,0.67,8.83,5.53,0.04,1.37
2024,141,0.72,8.81,5.34,0.0,1.65
2024,142,0.34,10.31,7.26,0.03,1.75
2024,143,0.38,11.31,8.14,0.1,1.99
2024,144,0.31,12.41,7.52,0.09,3.93
2024,145,0.54,8.6,5.51,2.45,4.36
2024,146,0.64,7.5,4.82,0.11,2.57
2024,147,0.44,8.44,5.2,0.1,2.09
2024,148,0.21,9.59,7.07,21.34,2.32
2024,149,0.65,11.82,7.73,0.18,2.26
2024,150,0.6,11.52,7.42,0.06,1.68
2024,151,0.41,12.55,8.0,0.04,1.5
2024,152,0.51,11.55,7.51,0.0,2.0
2024,153,0.4,14.56,9.32,0.03,3.01
2024,154,0.17,9.84,7.39,13.72,2.47
2024,155,0.55,7.94,5.41,0.02,2.58
2024,156,0.59,7.85,5.88,0.16,1.69
2024,157,0.31,12.32,8.25,1.52,2.36
2024,158,0.52,13.92,8.86,0.39,1.3
2024,159,0.38,15.28,9.79,0.07,1.82
2024,160,0.36,17.75,11.53,0.03,3.15
2024,161,0.46,19.18,12.34,0.09,4.07
2024,162,0.58,12.88,8.21,0.0,1.97
2024,163,0.46,12.51,7.98,0.0,3.12
2024,164,0.32,19.76,13.37,0.01,2.4
2024,165,0.33,21.37,12.52,0.05,5.48
2024,166,0.2,16.0,10.39,13.79,2.06
2024,167,0.61,12.02,7.43,0.01,1.76
2024,168,0.33,10.8,6.98,0.02,2.38
2024,169,0.61,11.48,7.48,0.03,2.51
2024,170,0.4,15.23,9.83,0.65,1.81
2024,171,0.48,13.85,9.36,0.17,1.44
2024,172,0.6,11.11,6.98,0.01,2.97
2024,173,0.19,15.38,10.21,7.01,4.09
2024,174,0.22,15.13,10.12,4.41,2.38
2024,175,0.57,10.95,6.6,0.21,3.54
2024,176,0.56,8.11,5.32,0.14,3.16
2024,177,0.38,7.24,4.97,0.84,1.76
2024,178,0.54,6.07,4.97,0.23,3.22
2024,179,0.53,9.94,5.85,0.01,4.37
2024,180,0.57,8.63,5.25,0.03,4.87
2024,181,0.58,4.72,3.88,0.01,4.52
2024,182,0.6,5.45,3.81,0.0,3.31
2024,183,0.56,7.85,5.02,0.0,3.03
2024,184,0.6,8.88,5.6,0.0,3.0
2024,185,0.55,7.25,5.37,0.0,2.65
2024,186,0.62,6.0,4.33,0.0,2.05
2024,187,0.63,4.03,3.48,0.0,3.06
2024,188,0.55,4.89,4.43,0.0,1.4
2024,189,0.56,5.25,4.54,0.45,2.15
2024,190,0.53,3.25,3.8,0.16,2.2
2024,191,0.58,4.59,4.18,0.05,2.19
2024,192,0.61,5.11,4.41,0.0,1.56
2024,193,0.54,4.59,4.04,0.01,1.29
2024,194,0.62,5.26,4.6,0.03,1.52
2024,195,0.62,4.85,4.16,0.0,1.13
2024,196,0.64,4.31,4.29,0.0,1.41
2024,197,0.66,6.08,4.79,0.0,1.89
2024,198,0.6,10.74,6.89,0.01,2.17
2024,199,0.62,12.04,7.13,0.05,1.77
2024,200,0.66,10.99,7.02,0.04,1.99
2024,201,0.32,10.38,6.62,0.08,3.38
2024,202,0.33,9.37,6.17,0.79,2.99
2024,203,0.39,11.8,7.8,0.15,1.88
2024,204,0.29,11.42,7.5,0.02,1.66
2024,205,0.43,14.96,9.95,0.05,1.6
2024,206,0.35,17.76,11.5,3.98,2.9
2024,207,0.73,12.01,7.0,0.05,2.31
2024,208,0.74,11.93,6.38,0.02,1.69
2024,209,0.75,9.85,6.39,0.23,1.73
2024,210,0.63,7.39,4.97,0.01,2.11
2024,211,0.77,5.51,4.04,0.0,2.22
2024,212,0.77,5.08,4.02,0.05,2.67
2024,213,0.51,11.24,7.54,0.12,2.83
2024,214,0.39,17.61,10.93,0.38,4.01
2024,215,0.47,21.77,11.85,0.0,6.06
2024,216,0.49,14.85,9.04,7.31,3.37
2024,217,0.61,10.46,5.87,0.0,2.27
2024,218,0.29,12.78,7.72,0.05,3.92
2024,219,0.27,16.44,10.74,0.73,2.43
2024,220,0.69,10.73,6.87,0.07,4.39
2024,221,0.47,8.07,5.46,0.33,3.05
2024,222,0.62,7.88,5.27,0.47,3.78
2024,223,0.86,7.77,3.86,0.0,3.83
2024,224,0.85,9.79,5.0,0.08,5.61
2024,225,0.83,7.11,4.28,0.02,3.47
2024,226,0.91,8.46,4.4,0.0,3.04
2024,227,0.85,10.47,5.36,0.0,2.01
2024,228,0.86,11.96,6.49,0.0,1.9
2024,229,0.52,9.52,6.19,0.0,3.24
2024,230,0.61,11.7,7.11,0.0,3.17
2024,231,0.33,12.71,8.54,1.05,2.55
2024,232,0.4,11.99,7.72,0.68,4.8
2024,233,0.63,10.76,5.75,1.57,4.66
2024,234,0.19,12.75,8.48,17.11,3.93
2024,235,0.49,9.7,6.84,1.66,4.1
2024,236,0.72,7.15,5.11,0.16,3.31
2024,237,0.95,7.11,4.91,0.01,2.92
2024,238,0.59,7.64,5.27,0.02,3.31
2024,239,0.88,9.96,6.08,0.0,1.02
2024,240,1.05,10.09,5.67,0.01,1.32
2024,241,1.06,10.79,5.91,0.0,2.64
2024,242,0.79,10.91,6.84,0.03,2.94
2024,243,0.17,11.01,7.08,14.58,5.22
2024,244,0.17,11.36,7.76,19.79,4.23
2024,245,0.76,11.39,7.57,1.28,4.17
2024,246,0.89,11.82,7.2,0.05,1.95
2024,247,1.13,12.61,6.81,0.0,2.41
2024,248,1.02,11.36,5.79,0.0,1.47
2024,249,1.2,10.04,4.39,0.0,2.01
2024,250,0.98,11.54,5.74,0.0,3.24
2024,251,1.18,12.8,6.55,0.0,1.68
2024,252,1.12,12.86,6.43,0.0,2.38
2024,253,0.38,13.47,8.71,12.72,2.58
2024,254,0.66,15.7,9.81,0.74,1.45
2024,255,0.52,11.81,7.04,0.24,3.3
2024,256,1.24,11.37,6.14,0.12,2.51
2024,257,1.0,10.65,6.4,0.0,1.93
2024,258,1.33,10.48,6.0,0.0,2.78
2024,259,1.33,10.13,4.61,0.04,1.84
2024,260,1.29,14.56,6.2,0.0,2.15
2024,261,1.08,15.0,7.44,0.0,2.55
2024,262,1.33,17.67,9.4,0.0,2.72
2024,263,0.73,18.15,10.9,7.25,3.94
2024,264,1.3,15.42,7.52,0.04,2.02
2024,265,1.25,15.85,7.63,0.0,2.94
2024,266,0.52,18.37,11.59,0.31,4.01
2024,267,1.15,13.92,7.1,0.13,3.13
2024,268,1.19,14.07,7.45,0.09,3.82
2024,269,1.13,15.31,9.37,0.76,3.69
2024,270,1.17,14.49,8.07,0.13,4.82
2024,271,1.4,15.01,7.2,0.0,1.26
2024,272,1.31,17.19,8.1,0.0,2.16
2024,273,1.42,19.57,10.28,0.0,2.39
2024,274,0.69,21.52,13.34,6.6,3.37
2024,275,1.32,15.08,8.39,1.3,3.66
2024,276,1.52,12.46,5.38,0.0,3.08
2024,277,1.54,12.36,5.09,0.0,1.89
2024,278,1.54,12.95,5.58,0.0,2.13
2024,279,1.53,16.12,7.54,0.0,2.44
2024,280,1.45,17.23,8.78,0.01,3.61
2024,281,0.8,16.18,9.35,0.2,2.13
2024,282,1.32,15.81,9.01,0.03,3.69
2024,283,1.42,16.27,7.22,0.0,3.85
2024,284,0.52,16.44,9.27,0.53,2.47
2024,285,1.55,19.25,9.88,0.15,2.64
2024,286,1.13,16.81,8.25,1.82,1.91
2024,287,0.64,17.48,7.92,0.0,2.18
2024,288,0.82,18.61,10.11,1.5,3.37
2024,289,1.22,19.16,11.3,0.39,2.52
2024,290,1.65,18.05,8.79,0.03,2.44
2024,291,1.24,18.05,8.81,0.04,1.32
2024,292,1.53,19.33,8.18,0.01,2.33
2024,293,1.71,19.17,5.98,0.0,2.15
2024,294,1.72,21.61,8.24,0.0,3.75
2024,295,1.65,25.55,12.55,0.0,2.48
2024,296,1.66,22.53,8.84,0.0,4.15
2024,297,0.79,22.63,11.93,4.09,4.33
2024,298,0.55,18.92,12.43,15.73,4.34
2024,299,1.07,15.86,8.38,4.13,3.88
2024,300,1.8,16.07,5.81,0.0,3.22
2024,301,1.71,19.31,7.85,0.0,1.58
2024,302,1.74,22.3,8.83,0.0,2.06
2024,303,1.75,23.58,9.4,0.0,1.91
2024,304,1.78,23.72,9.25,0.0,3.09
2024,305,1.62,23.96,11.73,0.0,3.8
2024,306,1.09,24.89,13.59,0.06,3.4
2024,307,1.02,22.13,12.53,3.35,4.49
2024,308,1.73,20.79,8.08,0.01,4.62
2024,309,0.81,22.21,12.14,3.69,4.45
2024,310,1.83,19.05,5.75,0.01,3.48
2024,311,1.84,20.66,7.79,0.01,2.33
2024,312,1.74,19.57,8.95,0.02,4.86
2024,313,1.75,19.49,8.17,0.02,2.98
2024,314,1.82,21.57,8.05,0.0,1.71
2024,315,1.78,23.89,8.33,0.14,3.06
2024,316,1.42,19.48,7.88,2.13,4.63
2024,317,1.84,18.1,6.14,0.04,2.82
2024,318,1.92,19.83,6.82,0.0,2.72
2024,319,1.88,22.58,6.38,0.0,2.42
2024,320,1.86,25.11,8.17,0.0,3.58
2024,321,1.72,27.67,11.81,0.14,2.57
2024,322,0.54,19.72,12.33,10.38,4.09
2024,323,1.7,18.95,8.76,0.07,3.97
2024,324,1.6,19.78,7.3,0.0,3.48
2024,325,1.85,21.61,8.21,0.0,3.7
2024,326,1.41,21.63,8.59,0.0,3.94
2024,327,1.83,22.68,9.03,0.0,3.62
2024,328,1.73,24.09,9.74,0.0,4.04
2024,329,1.92,26.9,10.15,0.06,4.0
2024,330,1.14,24.79,14.74,8.22,2.41
2024,331,1.23,25.98,13.14,10.16,2.34
2024,332,0.59,23.09,13.31,4.56,2.68
2024,333,1.74,23.42,9.97,0.53,3.77
2024,334,1.63,20.62,9.82,7.29,3.07
2024,335,1.93,20.29,8.13,0.02,2.63
2024,336,0.62,19.71,11.53,16.12,5.51
2024,337,1.86,17.64,7.03,0.31,4.81
2024,338,2.03,16.43,5.71,0.07,3.75
2024,339,2.01,20.29,6.13,0.0,2.82
2024,340,2.0,24.49,7.88,0.02,3.31
2024,341,1.59,21.38,10.57,19.61,3.49
2024,342,1.86,16.81,7.01,0.08,3.63
2024,343,2.08,15.93,5.91,0.0,3.05
2024,344,1.97,18.38,6.81,0.0,1.7
2024,345,1.98,21.74,8.05,0.04,2.19
2024,346,2.01,23.97,9.17,0.0,3.5
2024,347,1.96,25.23,10.83,0.01,3.49
2024,348,1.27,23.83,12.41,3.24,2.67
2024,349,1.71,22.08,12.81,3.71,3.88
2024,350,1.61,20.98,11.22,1.04,4.83
2024,351,1.75,21.25,10.42,0.32,3.12
2024,352,1.93,22.61,9.51,0.13,2.54
2024,353,1.93,24.17,9.54,0.19,2.58
2024,354,1.29,23.57,11.56,1.2,1.23
2024,355,1.5,25.21,9.57,0.0,4.98
2024,356,1.18,17.67,6.47,0.0,2.96
2024,357,1.98,20.67,6.25,0.0,1.99
2024,358,1.76,24.67,7.09,0.0,3.52
2024,359,0.75,21.46,9.47,0.88,2.97
2024,360,1.28,18.92,9.6,1.02,4.97
2024,361,1.69,20.43,9.87,0.19,4.7
2024,362,1.95,20.83,9.3,0.0,3.54
2024,363,1.17,21.05,9.6,0.0,3.5
2024,364,2.0,22.14,9.18,0.0,3.04
2024,365,1.81,23.67,8.99,0.0,2.84
2024,366,1.92,26.37,10.1,0.0,3.18
2025,1,1.47,27.35,12.06,2.54,2.19
